Year, Pace (seconds), Total Time (seconds), Total Time (minutes)
2019, 649, 8501, 141.68
2019, 649, 8501, 141.68
2019, 650, 8515, 141.92
2019, 650, 8515, 141.92
2019, 650, 8515, 141.92
2019, 650, 8515, 141.92
2019, 650, 8515, 141.92
2019, 650, 8515, 141.92
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 651, 8528, 142.13
2019, 652, 8541, 142.35
2019, 652, 8541, 142.35
2019, 652, 8541, 142.35
2019, 653, 8554, 142.57
2019, 653, 8554, 142.57
2019, 653, 8554, 142.57
2019, 654, 8567, 142.78
2019, 654, 8567, 142.78
2019, 654, 8567, 142.78
2019, 654, 8567, 142.78
2019, 654, 8567, 142.78
2019, 654, 8567, 142.78
2019, 655, 8580, 143.00
2019, 655, 8580, 143.00
2019, 655, 8580, 143.00
2019, 655, 8580, 143.00
2019, 655, 8580, 143.00
2019, 655, 8580, 143.00
2019, 656, 8593, 143.22
2019, 656, 8593, 143.22
2019, 656, 8593, 143.22
2019, 656, 8593, 143.22
2019, 656, 8593, 143.22
2019, 656, 8593, 143.22
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 657, 8606, 143.43
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 658, 8619, 143.65
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 659, 8632, 143.87
2019, 660, 8646, 144.10
2019, 661, 8659, 144.32
2019, 661, 8659, 144.32
2019, 662, 8672, 144.53
2019, 662, 8672, 144.53
2019, 662, 8672, 144.53
2019, 662, 8672, 144.53
2019, 663, 8685, 144.75
2019, 663, 8685, 144.75
2019, 663, 8685, 144.75
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 664, 8698, 144.97
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 665, 8711, 145.18
2019, 666, 8724, 145.40
2019, 666, 8724, 145.40
2019, 666, 8724, 145.40
2019, 666, 8724, 145.40
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 667, 8737, 145.62
2019, 668, 8750, 145.83
2019, 668, 8750, 145.83
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 669, 8763, 146.05
2019, 670, 8777, 146.28
2019, 670, 8777, 146.28
2019, 670, 8777, 146.28
2019, 671, 8790, 146.50
2019, 671, 8790, 146.50
2019, 671, 8790, 146.50
2019, 671, 8790, 146.50
2019, 671, 8790, 146.50
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 672, 8803, 146.72
2019, 673, 8816, 146.93
2019, 673, 8816, 146.93
2019, 674, 8829, 147.15
2019, 674, 8829, 147.15
2019, 674, 8829, 147.15
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 675, 8842, 147.37
2019, 676, 8855, 147.58
2019, 676, 8855, 147.58
2019, 676, 8855, 147.58
2019, 676, 8855, 147.58
2019, 677, 8868, 147.80
2019, 677, 8868, 147.80
2019, 677, 8868, 147.80
2019, 677, 8868, 147.80
2019, 678, 8881, 148.02
2019, 678, 8881, 148.02
2019, 678, 8881, 148.02
2019, 678, 8881, 148.02
2019, 678, 8881, 148.02
2019, 678, 8881, 148.02
2019, 679, 8894, 148.23
2019, 679, 8894, 148.23
2019, 679, 8894, 148.23
2019, 679, 8894, 148.23
2019, 679, 8894, 148.23
2019, 680, 8908, 148.47
2019, 680, 8908, 148.47
2019, 681, 8921, 148.68
2019, 681, 8921, 148.68
2019, 682, 8934, 148.90
2019, 682, 8934, 148.90
2019, 682, 8934, 148.90
2019, 682, 8934, 148.90
2019, 683, 8947, 149.12
2019, 683, 8947, 149.12
2019, 683, 8947, 149.12
2019, 684, 8960, 149.33
2019, 684, 8960, 149.33
2019, 684, 8960, 149.33
2019, 684, 8960, 149.33
2019, 685, 8973, 149.55
2019, 685, 8973, 149.55
2019, 685, 8973, 149.55
2019, 686, 8986, 149.77
2019, 686, 8986, 149.77
2019, 686, 8986, 149.77
2019, 686, 8986, 149.77
2019, 686, 8986, 149.77
2019, 686, 8986, 149.77
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 687, 8999, 149.98
2019, 688, 9012, 150.20
2019, 688, 9012, 150.20
2019, 688, 9012, 150.20
2019, 688, 9012, 150.20
2019, 689, 9025, 150.42
2019, 689, 9025, 150.42
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 690, 9039, 150.65
2019, 691, 9052, 150.87
2019, 691, 9052, 150.87
2019, 691, 9052, 150.87
2019, 691, 9052, 150.87
2019, 691, 9052, 150.87
2019, 692, 9065, 151.08
2019, 692, 9065, 151.08
2019, 692, 9065, 151.08
2019, 692, 9065, 151.08
2019, 692, 9065, 151.08
2019, 692, 9065, 151.08
2019, 693, 9078, 151.30
2019, 693, 9078, 151.30
2019, 693, 9078, 151.30
2019, 694, 9091, 151.52
2019, 694, 9091, 151.52
2019, 694, 9091, 151.52
2019, 694, 9091, 151.52
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 695, 9104, 151.73
2019, 696, 9117, 151.95
2019, 697, 9130, 152.17
2019, 698, 9143, 152.38
2019, 698, 9143, 152.38
2019, 699, 9156, 152.60
2019, 699, 9156, 152.60
2019, 699, 9156, 152.60
2019, 700, 9170, 152.83
2019, 701, 9183, 153.05
2019, 701, 9183, 153.05
2019, 701, 9183, 153.05
2019, 701, 9183, 153.05
2019, 702, 9196, 153.27
2019, 702, 9196, 153.27
2019, 702, 9196, 153.27
2019, 703, 9209, 153.48
2019, 703, 9209, 153.48
2019, 703, 9209, 153.48
2019, 703, 9209, 153.48
2019, 704, 9222, 153.70
2019, 705, 9235, 153.92
2019, 706, 9248, 154.13
2019, 707, 9261, 154.35
2019, 707, 9261, 154.35
2019, 707, 9261, 154.35
2019, 707, 9261, 154.35
2019, 707, 9261, 154.35
2019, 708, 9274, 154.57
2019, 708, 9274, 154.57
2019, 709, 9287, 154.78
2019, 709, 9287, 154.78
2019, 709, 9287, 154.78
2019, 710, 9301, 155.02
2019, 710, 9301, 155.02
2019, 711, 9314, 155.23
2019, 711, 9314, 155.23
2019, 711, 9314, 155.23
2019, 711, 9314, 155.23
2019, 711, 9314, 155.23
2019, 711, 9314, 155.23
2019, 712, 9327, 155.45
2019, 712, 9327, 155.45
2019, 712, 9327, 155.45
2019, 712, 9327, 155.45
2019, 713, 9340, 155.67
2019, 713, 9340, 155.67
2019, 713, 9340, 155.67
2019, 714, 9353, 155.88
2019, 714, 9353, 155.88
2019, 714, 9353, 155.88
2019, 715, 9366, 156.10
2019, 715, 9366, 156.10
2019, 715, 9366, 156.10
2019, 715, 9366, 156.10
2019, 716, 9379, 156.32
2019, 716, 9379, 156.32
2019, 717, 9392, 156.53
2019, 717, 9392, 156.53
2019, 717, 9392, 156.53
2019, 718, 9405, 156.75
2019, 719, 9418, 156.97
2019, 719, 9418, 156.97
2019, 719, 9418, 156.97
2019, 719, 9418, 156.97
2019, 719, 9418, 156.97
2019, 720, 9432, 157.20
2019, 720, 9432, 157.20
2019, 720, 9432, 157.20
2019, 720, 9432, 157.20
2019, 721, 9445, 157.42
2019, 721, 9445, 157.42
2019, 722, 9458, 157.63
2019, 722, 9458, 157.63
2019, 722, 9458, 157.63
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 723, 9471, 157.85
2019, 724, 9484, 158.07
2019, 724, 9484, 158.07
2019, 724, 9484, 158.07
2019, 724, 9484, 158.07
2019, 725, 9497, 158.28
2019, 725, 9497, 158.28
2019, 725, 9497, 158.28
2019, 725, 9497, 158.28
2019, 725, 9497, 158.28
2019, 725, 9497, 158.28
2019, 726, 9510, 158.50
2019, 726, 9510, 158.50
2019, 726, 9510, 158.50
2019, 726, 9510, 158.50
2019, 726, 9510, 158.50
2019, 727, 9523, 158.72
2019, 727, 9523, 158.72
2019, 727, 9523, 158.72
2019, 727, 9523, 158.72
2019, 728, 9536, 158.93
2019, 728, 9536, 158.93
2019, 728, 9536, 158.93
2019, 729, 9549, 159.15
2019, 729, 9549, 159.15
2019, 729, 9549, 159.15
2019, 730, 9563, 159.38
2019, 730, 9563, 159.38
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 731, 9576, 159.60
2019, 732, 9589, 159.82
2019, 732, 9589, 159.82
2019, 733, 9602, 160.03
2019, 733, 9602, 160.03
2019, 733, 9602, 160.03
2019, 733, 9602, 160.03
2019, 734, 9615, 160.25
2019, 734, 9615, 160.25
2019, 734, 9615, 160.25
2019, 734, 9615, 160.25
2019, 734, 9615, 160.25
2019, 735, 9628, 160.47
2019, 735, 9628, 160.47
2019, 736, 9641, 160.68
2019, 737, 9654, 160.90
2019, 737, 9654, 160.90
2019, 737, 9654, 160.90
2019, 738, 9667, 161.12
2019, 738, 9667, 161.12
2019, 738, 9667, 161.12
2019, 738, 9667, 161.12
2019, 738, 9667, 161.12
2019, 738, 9667, 161.12
2019, 739, 9680, 161.33
2019, 739, 9680, 161.33
2019, 739, 9680, 161.33
2019, 740, 9694, 161.57
2019, 740, 9694, 161.57
2019, 740, 9694, 161.57
2019, 740, 9694, 161.57
2019, 740, 9694, 161.57
2019, 741, 9707, 161.78
2019, 741, 9707, 161.78
2019, 741, 9707, 161.78
2019, 742, 9720, 162.00
2019, 742, 9720, 162.00
2019, 742, 9720, 162.00
2019, 743, 9733, 162.22
2019, 743, 9733, 162.22
2019, 744, 9746, 162.43
2019, 744, 9746, 162.43
2019, 744, 9746, 162.43
2019, 745, 9759, 162.65
2019, 746, 9772, 162.87
2019, 746, 9772, 162.87
2019, 746, 9772, 162.87
2019, 746, 9772, 162.87
2019, 746, 9772, 162.87
2019, 747, 9785, 163.08
2019, 747, 9785, 163.08
2019, 748, 9798, 163.30
2019, 749, 9811, 163.52
2019, 749, 9811, 163.52
2019, 749, 9811, 163.52
2019, 749, 9811, 163.52
2019, 749, 9811, 163.52
2019, 749, 9811, 163.52
2019, 750, 9825, 163.75
2019, 750, 9825, 163.75
2019, 750, 9825, 163.75
2019, 750, 9825, 163.75
2019, 751, 9838, 163.97
2019, 752, 9851, 164.18
2019, 752, 9851, 164.18
2019, 752, 9851, 164.18
2019, 753, 9864, 164.40
2019, 753, 9864, 164.40
2019, 754, 9877, 164.62
2019, 754, 9877, 164.62
2019, 754, 9877, 164.62
2019, 754, 9877, 164.62
2019, 754, 9877, 164.62
2019, 754, 9877, 164.62
2019, 757, 9916, 165.27
2019, 759, 9942, 165.70
2019, 759, 9942, 165.70
2019, 759, 9942, 165.70
2019, 760, 9956, 165.93
2019, 760, 9956, 165.93
2019, 762, 9982, 166.37
2019, 762, 9982, 166.37
2019, 763, 9995, 166.58
2019, 765, 10021, 167.02
2019, 765, 10021, 167.02
2019, 766, 10034, 167.23
2019, 766, 10034, 167.23
2019, 768, 10060, 167.67
2019, 768, 10060, 167.67
2019, 768, 10060, 167.67
2019, 768, 10060, 167.67
2019, 768, 10060, 167.67
2019, 769, 10073, 167.88
2019, 770, 10087, 168.12
2019, 771, 10100, 168.33
2019, 772, 10113, 168.55
2019, 773, 10126, 168.77
2019, 774, 10139, 168.98
2019, 774, 10139, 168.98
2019, 776, 10165, 169.42
2019, 776, 10165, 169.42
2019, 777, 10178, 169.63
2019, 777, 10178, 169.63
2019, 780, 10218, 170.30
2019, 781, 10231, 170.52
2019, 782, 10244, 170.73
2019, 782, 10244, 170.73
2019, 782, 10244, 170.73
2019, 782, 10244, 170.73
2019, 782, 10244, 170.73
2019, 783, 10257, 170.95
2019, 783, 10257, 170.95
2019, 784, 10270, 171.17
2019, 785, 10283, 171.38
2019, 789, 10335, 172.25
2019, 790, 10349, 172.48
2019, 791, 10362, 172.70
2019, 791, 10362, 172.70
2019, 792, 10375, 172.92
2019, 792, 10375, 172.92
2019, 792, 10375, 172.92
2019, 792, 10375, 172.92
2019, 793, 10388, 173.13
2019, 794, 10401, 173.35
2019, 797, 10440, 174.00
2019, 797, 10440, 174.00
2019, 799, 10466, 174.43
2019, 799, 10466, 174.43
2019, 800, 10480, 174.67
2019, 801, 10493, 174.88
2019, 802, 10506, 175.10
2019, 803, 10519, 175.32
2019, 803, 10519, 175.32
2019, 806, 10558, 175.97
2019, 807, 10571, 176.18
2019, 807, 10571, 176.18
2019, 809, 10597, 176.62
2019, 809, 10597, 176.62
2019, 812, 10637, 177.28
2019, 815, 10676, 177.93
2019, 815, 10676, 177.93
2019, 816, 10689, 178.15
2019, 816, 10689, 178.15
2019, 821, 10755, 179.25
2019, 821, 10755, 179.25
2019, 824, 10794, 179.90
2019, 824, 10794, 179.90
2019, 824, 10794, 179.90
2019, 825, 10807, 180.12
2019, 825, 10807, 180.12
2019, 828, 10846, 180.77
2019, 829, 10859, 180.98
2019, 834, 10925, 182.08
2019, 834, 10925, 182.08
2019, 835, 10938, 182.30
2019, 835, 10938, 182.30
2019, 836, 10951, 182.52
2019, 836, 10951, 182.52
2019, 837, 10964, 182.73
2019, 840, 11004, 183.40
2019, 841, 11017, 183.62
2019, 842, 11030, 183.83
2019, 847, 11095, 184.92
2019, 850, 11135, 185.58
2019, 850, 11135, 185.58
2019, 850, 11135, 185.58
2019, 850, 11135, 185.58
2019, 851, 11148, 185.80
2019, 852, 11161, 186.02
2019, 855, 11200, 186.67
2019, 855, 11200, 186.67
2019, 858, 11239, 187.32
2019, 859, 11252, 187.53
2019, 862, 11292, 188.20
2019, 865, 11331, 188.85
2019, 873, 11436, 190.60
2019, 873, 11436, 190.60
2019, 874, 11449, 190.82
2019, 874, 11449, 190.82
2019, 881, 11541, 192.35
2019, 881, 11541, 192.35
2019, 881, 11541, 192.35
2019, 881, 11541, 192.35
2019, 881, 11541, 192.35
2019, 885, 11593, 193.22
2019, 886, 11606, 193.43
2019, 886, 11606, 193.43
2019, 886, 11606, 193.43
2019, 890, 11659, 194.32
2019, 890, 11659, 194.32
2019, 897, 11750, 195.83
2019, 898, 11763, 196.05
2019, 898, 11763, 196.05
2019, 908, 11894, 198.23
2019, 913, 11960, 199.33
2019, 914, 11973, 199.55
2019, 914, 11973, 199.55
2019, 918, 12025, 200.42
2019, 920, 12052, 200.87
2019, 951, 12458, 207.63
2019, 957, 12536, 208.93
2019, 969, 12693, 211.55
2019, 972, 12733, 212.22
2019, 977, 12798, 213.30
2019, 977, 12798, 213.30
2019, 977, 12798, 213.30
2019, 979, 12824, 213.73
2019, 980, 12838, 213.97
2019, 1009, 13217, 220.28
2019, 1019, 13348, 222.47
2019, 1019, 13348, 222.47
2019, 1054, 13807, 230.12
2019, 1054, 13807, 230.12
2019, 1066, 13964, 232.73
2019, 1066, 13964, 232.73
2023, 301, 3943, 65.72
2023, 306, 4008, 66.80
2023, 310, 4061, 67.68
2023, 320, 4192, 69.87
2023, 321, 4205, 70.08
2023, 324, 4244, 70.73
2023, 325, 4257, 70.95
2023, 334, 4375, 72.92
2023, 335, 4388, 73.13
2023, 345, 4519, 75.32
2023, 345, 4519, 75.32
2023, 346, 4532, 75.53
2023, 347, 4545, 75.75
2023, 347, 4545, 75.75
2023, 350, 4585, 76.42
2023, 352, 4611, 76.85
2023, 354, 4637, 77.28
2023, 354, 4637, 77.28
2023, 358, 4689, 78.15
2023, 360, 4716, 78.60
2023, 360, 4716, 78.60
2023, 361, 4729, 78.82
2023, 362, 4742, 79.03
2023, 364, 4768, 79.47
2023, 365, 4781, 79.68
2023, 367, 4807, 80.12
2023, 368, 4820, 80.33
2023, 369, 4833, 80.55
2023, 371, 4860, 81.00
2023, 372, 4873, 81.22
2023, 372, 4873, 81.22
2023, 372, 4873, 81.22
2023, 374, 4899, 81.65
2023, 375, 4912, 81.87
2023, 377, 4938, 82.30
2023, 377, 4938, 82.30
2023, 377, 4938, 82.30
2023, 377, 4938, 82.30
2023, 380, 4978, 82.97
2023, 381, 4991, 83.18
2023, 382, 5004, 83.40
2023, 382, 5004, 83.40
2023, 383, 5017, 83.62
2023, 385, 5043, 84.05
2023, 385, 5043, 84.05
2023, 387, 5069, 84.48
2023, 388, 5082, 84.70
2023, 389, 5095, 84.92
2023, 391, 5122, 85.37
2023, 392, 5135, 85.58
2023, 395, 5174, 86.23
2023, 395, 5174, 86.23
2023, 396, 5187, 86.45
2023, 397, 5200, 86.67
2023, 397, 5200, 86.67
2023, 398, 5213, 86.88
2023, 398, 5213, 86.88
2023, 399, 5226, 87.10
2023, 399, 5226, 87.10
2023, 401, 5253, 87.55
2023, 403, 5279, 87.98
2023, 404, 5292, 88.20
2023, 404, 5292, 88.20
2023, 406, 5318, 88.63
2023, 409, 5357, 89.28
2023, 409, 5357, 89.28
2023, 409, 5357, 89.28
2023, 410, 5371, 89.52
2023, 410, 5371, 89.52
2023, 410, 5371, 89.52
2023, 411, 5384, 89.73
2023, 411, 5384, 89.73
2023, 412, 5397, 89.95
2023, 412, 5397, 89.95
2023, 415, 5436, 90.60
2023, 415, 5436, 90.60
2023, 415, 5436, 90.60
2023, 416, 5449, 90.82
2023, 417, 5462, 91.03
2023, 418, 5475, 91.25
2023, 419, 5488, 91.47
2023, 420, 5502, 91.70
2023, 420, 5502, 91.70
2023, 421, 5515, 91.92
2023, 421, 5515, 91.92
2023, 422, 5528, 92.13
2023, 423, 5541, 92.35
2023, 423, 5541, 92.35
2023, 423, 5541, 92.35
2023, 424, 5554, 92.57
2023, 427, 5593, 93.22
2023, 427, 5593, 93.22
2023, 427, 5593, 93.22
2023, 428, 5606, 93.43
2023, 429, 5619, 93.65
2023, 430, 5633, 93.88
2023, 430, 5633, 93.88
2023, 431, 5646, 94.10
2023, 431, 5646, 94.10
2023, 431, 5646, 94.10
2023, 432, 5659, 94.32
2023, 432, 5659, 94.32
2023, 433, 5672, 94.53
2023, 433, 5672, 94.53
2023, 433, 5672, 94.53
2023, 434, 5685, 94.75
2023, 434, 5685, 94.75
2023, 435, 5698, 94.97
2023, 435, 5698, 94.97
2023, 436, 5711, 95.18
2023, 437, 5724, 95.40
2023, 437, 5724, 95.40
2023, 437, 5724, 95.40
2023, 437, 5724, 95.40
2023, 437, 5724, 95.40
2023, 438, 5737, 95.62
2023, 438, 5737, 95.62
2023, 438, 5737, 95.62
2023, 438, 5737, 95.62
2023, 438, 5737, 95.62
2023, 438, 5737, 95.62
2023, 439, 5750, 95.83
2023, 439, 5750, 95.83
2023, 439, 5750, 95.83
2023, 441, 5777, 96.28
2023, 441, 5777, 96.28
2023, 441, 5777, 96.28
2023, 442, 5790, 96.50
2023, 442, 5790, 96.50
2023, 442, 5790, 96.50
2023, 442, 5790, 96.50
2023, 443, 5803, 96.72
2023, 443, 5803, 96.72
2023, 444, 5816, 96.93
2023, 444, 5816, 96.93
2023, 444, 5816, 96.93
2023, 444, 5816, 96.93
2023, 446, 5842, 97.37
2023, 446, 5842, 97.37
2023, 447, 5855, 97.58
2023, 447, 5855, 97.58
2023, 447, 5855, 97.58
2023, 447, 5855, 97.58
2023, 448, 5868, 97.80
2023, 448, 5868, 97.80
2023, 448, 5868, 97.80
2023, 448, 5868, 97.80
2023, 449, 5881, 98.02
2023, 449, 5881, 98.02
2023, 449, 5881, 98.02
2023, 449, 5881, 98.02
2023, 450, 5895, 98.25
2023, 450, 5895, 98.25
2023, 451, 5908, 98.47
2023, 451, 5908, 98.47
2023, 452, 5921, 98.68
2023, 452, 5921, 98.68
2023, 453, 5934, 98.90
2023, 453, 5934, 98.90
2023, 453, 5934, 98.90
2023, 453, 5934, 98.90
2023, 454, 5947, 99.12
2023, 454, 5947, 99.12
2023, 454, 5947, 99.12
2023, 455, 5960, 99.33
2023, 455, 5960, 99.33
2023, 455, 5960, 99.33
2023, 455, 5960, 99.33
2023, 456, 5973, 99.55
2023, 456, 5973, 99.55
2023, 456, 5973, 99.55
2023, 456, 5973, 99.55
2023, 457, 5986, 99.77
2023, 457, 5986, 99.77
2023, 457, 5986, 99.77
2023, 457, 5986, 99.77
2023, 457, 5986, 99.77
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 458, 5999, 99.98
2023, 459, 6012, 100.20
2023, 460, 6026, 100.43
2023, 460, 6026, 100.43
2023, 460, 6026, 100.43
2023, 460, 6026, 100.43
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 461, 6039, 100.65
2023, 462, 6052, 100.87
2023, 462, 6052, 100.87
2023, 463, 6065, 101.08
2023, 464, 6078, 101.30
2023, 464, 6078, 101.30
2023, 464, 6078, 101.30
2023, 464, 6078, 101.30
2023, 464, 6078, 101.30
2023, 464, 6078, 101.30
2023, 465, 6091, 101.52
2023, 465, 6091, 101.52
2023, 465, 6091, 101.52
2023, 465, 6091, 101.52
2023, 465, 6091, 101.52
2023, 466, 6104, 101.73
2023, 466, 6104, 101.73
2023, 466, 6104, 101.73
2023, 466, 6104, 101.73
2023, 466, 6104, 101.73
2023, 466, 6104, 101.73
2023, 467, 6117, 101.95
2023, 468, 6130, 102.17
2023, 468, 6130, 102.17
2023, 468, 6130, 102.17
2023, 468, 6130, 102.17
2023, 469, 6143, 102.38
2023, 469, 6143, 102.38
2023, 469, 6143, 102.38
2023, 469, 6143, 102.38
2023, 469, 6143, 102.38
2023, 470, 6157, 102.62
2023, 470, 6157, 102.62
2023, 470, 6157, 102.62
2023, 470, 6157, 102.62
2023, 470, 6157, 102.62
2023, 471, 6170, 102.83
2023, 471, 6170, 102.83
2023, 471, 6170, 102.83
2023, 471, 6170, 102.83
2023, 472, 6183, 103.05
2023, 472, 6183, 103.05
2023, 472, 6183, 103.05
2023, 472, 6183, 103.05
2023, 473, 6196, 103.27
2023, 473, 6196, 103.27
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 474, 6209, 103.48
2023, 475, 6222, 103.70
2023, 475, 6222, 103.70
2023, 475, 6222, 103.70
2023, 475, 6222, 103.70
2023, 476, 6235, 103.92
2023, 476, 6235, 103.92
2023, 477, 6248, 104.13
2023, 477, 6248, 104.13
2023, 477, 6248, 104.13
2023, 477, 6248, 104.13
2023, 478, 6261, 104.35
2023, 478, 6261, 104.35
2023, 478, 6261, 104.35
2023, 478, 6261, 104.35
2023, 479, 6274, 104.57
2023, 479, 6274, 104.57
2023, 479, 6274, 104.57
2023, 479, 6274, 104.57
2023, 479, 6274, 104.57
2023, 480, 6288, 104.80
2023, 480, 6288, 104.80
2023, 480, 6288, 104.80
2023, 480, 6288, 104.80
2023, 481, 6301, 105.02
2023, 481, 6301, 105.02
2023, 481, 6301, 105.02
2023, 481, 6301, 105.02
2023, 482, 6314, 105.23
2023, 482, 6314, 105.23
2023, 482, 6314, 105.23
2023, 482, 6314, 105.23
2023, 483, 6327, 105.45
2023, 483, 6327, 105.45
2023, 483, 6327, 105.45
2023, 483, 6327, 105.45
2023, 483, 6327, 105.45
2023, 484, 6340, 105.67
2023, 484, 6340, 105.67
2023, 485, 6353, 105.88
2023, 485, 6353, 105.88
2023, 485, 6353, 105.88
2023, 485, 6353, 105.88
2023, 485, 6353, 105.88
2023, 486, 6366, 106.10
2023, 486, 6366, 106.10
2023, 486, 6366, 106.10
2023, 486, 6366, 106.10
2023, 487, 6379, 106.32
2023, 487, 6379, 106.32
2023, 487, 6379, 106.32
2023, 487, 6379, 106.32
2023, 487, 6379, 106.32
2023, 488, 6392, 106.53
2023, 488, 6392, 106.53
2023, 488, 6392, 106.53
2023, 488, 6392, 106.53
2023, 488, 6392, 106.53
2023, 488, 6392, 106.53
2023, 489, 6405, 106.75
2023, 489, 6405, 106.75
2023, 489, 6405, 106.75
2023, 490, 6419, 106.98
2023, 490, 6419, 106.98
2023, 490, 6419, 106.98
2023, 490, 6419, 106.98
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 491, 6432, 107.20
2023, 492, 6445, 107.42
2023, 492, 6445, 107.42
2023, 492, 6445, 107.42
2023, 492, 6445, 107.42
2023, 492, 6445, 107.42
2023, 493, 6458, 107.63
2023, 493, 6458, 107.63
2023, 493, 6458, 107.63
2023, 493, 6458, 107.63
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 494, 6471, 107.85
2023, 495, 6484, 108.07
2023, 495, 6484, 108.07
2023, 495, 6484, 108.07
2023, 495, 6484, 108.07
2023, 495, 6484, 108.07
2023, 495, 6484, 108.07
2023, 496, 6497, 108.28
2023, 496, 6497, 108.28
2023, 497, 6510, 108.50
2023, 497, 6510, 108.50
2023, 497, 6510, 108.50
2023, 497, 6510, 108.50
2023, 497, 6510, 108.50
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 498, 6523, 108.72
2023, 499, 6536, 108.93
2023, 499, 6536, 108.93
2023, 499, 6536, 108.93
2023, 499, 6536, 108.93
2023, 499, 6536, 108.93
2023, 500, 6550, 109.17
